Weight,Height,Age,Gender,Activity level,BMI_Category,Weight_kg,BMI,BMI_Detailed,Weight_Category,Activity_Score,Calories
85.0,5.1,23.0,Female,Lightly Active,Obese,85.0,35.17617783238472,Obese,Very_Heavy,2.0,2125.13
89.0,5.5,40.0,Female,Sedentary,Obese,89.0,31.66902568883191,Obese,Very_Heavy,1.0,1892.1
76.5,5.08,34.0,Female,Moderately Active,Obese,76.5,31.908330758195394,Obese,Heavy,3.0,2172.7
67.0,5.3,37.0,Female,Moderately Active,Overweight,67.0,25.67397643003031,Overweight,Heavy,3.0,2067.16
88.0,5.6,34.0,Male,Moderately Active ,Obese,88.0,30.204850659134426,Obese,Very_Heavy,,2138.16
85.0,5.6,27.0,Female,Very Active,Overweight,85.0,29.175139841209386,Overweight,Very_Heavy,4.0,2795.88
80.0,5.5,28.0,Female,Lightly Active,Overweight,80.0,28.466539945017445,Overweight,Heavy,2.0,2126.78
75.7,5.4,30.0,Female,Lightly Active,Overweight,75.7,27.943347686725847,Overweight,Heavy,2.0,2027.71
70.0,5.3,29.0,Female,Sedentary,Overweight,70.0,26.823557464210772,Overweight,Heavy,1.0,1684.38
118.5,5.8,25.0,Male,Sedentary,Obese,118.21875,37.916866360882935,Obese,Extreme,1.0,2600.5
88.0,5.4,31.0,Female,Lightly Active,Obese,88.0,32.483680269905875,Obese,Very_Heavy,2.0,2189.96
76.0,5.3,30.0,Female,Lightly Active,Overweight,76.0,29.122719532571697,Overweight,Heavy,2.0,2005.64
85.0,5.7,27.0,Male,Moderately Active,Overweight,85.0,28.160430453072518,Overweight,Very_Heavy,3.0,2799.07
89.5,5.1,28.0,Female,Sedentary,Obese,89.5,37.03844607056979,Obese,Very_Heavy,1.0,1878.66
77.6,5.3,25.0,Female,Lightly Active,Overweight,77.6,29.73582941746794,Overweight,Heavy,2.0,2062.02
79.0,5.4,29.0,Female,Very Active,Overweight,79.0,29.16148569684732,Overweight,Heavy,4.0,2609.41
75.0,5.5,38.0,Female,Moderately Active,Overweight,75.0,26.687381198453856,Overweight,Heavy,3.0,2242.46
100.0,5.3,24.0,Female,Sedentary,Obese,100.0,38.31936780601539,Obese,Very_Heavy,1.0,2074.38
88.5,5.2,32.0,Female,Sedentary,Obese,88.5,35.229514492559545,Obese,Very_Heavy,1.0,1865.52
107.0,5.1,41.0,Male,Moderately Active,Obese,107.0,43.56732230973144,Obese,Extreme,3.0,2854.4
80.0,5.6,22.0,Female,Sedentary,Overweight,80.0,27.45895514466766,Overweight,Heavy,1.0,1914.96
100.0,5.5,40.0,Female,Lightly Active,Obese,100.0,35.583174931271806,Obese,Very_Heavy,2.0,2319.28
52.0,5.0,33.0,Female,Moderately Active,Normal,52.0,22.38893366675622,Normal,Normal,3.0,1777.08
97.0,5.4,31.0,Female,Moderately Active,Obese,97.0,35.80587484296443,Obese,Very_Heavy,3.0,2608.18
95.0,5.3,28.0,Female,Sedentary,Obese,95.0,36.40339941571462,Obese,Very_Heavy,1.0,1990.38
73.0,5.4,29.0,Female,Sedentary,Overweight,73.0,26.946689314808282,Overweight,Heavy,1.0,1743.24
93.0,5.18,14.5,Female,Lightly Active,Obese,93.0,37.30727287734247,Obese,Very_Heavy,2.0,2314.52
90.5,5.1,48.0,Female,Moderately Active,Obese,90.5,37.45228345683314,Obese,Very_Heavy,3.0,2287.1
92.8,5.5,41.0,Female,Lightly Active,Obese,92.8,33.02118633622023,Obese,Very_Heavy,2.0,2213.41
74.5,5.4,30.0,Female,Moderately Active,Overweight,74.5,27.500388410318042,Overweight,Heavy,3.0,2267.18
79.0,5.5,47.0,Female,Moderately Active,Overweight,79.0,28.110708195704728,Overweight,Heavy,3.0,2234.71
68.0,5.5,48.0,Female,Moderately Active,Normal,68.0,24.19655895326483,Normal,Heavy,3.0,2056.46
91.0,5.5,26.0,Female,Sedentary,Obese,91.0,32.38068918745734,Obese,Very_Heavy,1.0,2000.1
70.0,5.5,29.0,Female,Sedentary,Normal,70.0,24.908222451890264,Normal,Heavy,1.0,1730.1
62.0,5.5,34.0,Female,Moderately Active,Normal,62.0,22.06156845738852,Normal,Normal,3.0,2071.96
76.0,5.5,25.0,Female,Moderately Active,Overweight,76.0,27.043212947766573,Overweight,Heavy,3.0,2358.71
86.0,5.4,26.0,Female,Lightly Active,Obese,86.0,31.745414809226194,Obese,Very_Heavy,2.0,2196.84
96.0,5.5,32.0,Female,Lightly Active,Obese,96.0,34.15984793402094,Obese,Very_Heavy,2.0,2319.28
102.0,5.5,35.0,Female,Lightly Active,Obese,102.0,36.29483842989724,Obese,Extreme,2.0,2381.16
64.8,5.2,36.0,Female,Sedentary,Overweight,64.8,25.795169933535124,Overweight,Normal,1.0,1557.12
118.5,5.7,29.0,Female,Sedentary,Obese,118.21875,39.2589530434011,Obese,Extreme,1.0,2354.45
72.0,5.3,31.0,Female,Lightly Active,Overweight,72.0,27.58994482033108,Overweight,Heavy,2.0,1943.77
73.0,5.5,27.0,Female,Lightly Active,Overweight,73.0,25.97571769982842,Overweight,Heavy,2.0,2037.41
72.0,5.3,50.5,Female,Moderately Active,Overweight,72.0,27.58994482033108,Overweight,Heavy,3.0,2040.03
68.0,5.2,28.0,Female,Moderately Active,Overweight,68.0,27.069005485808468,Overweight,Heavy,3.0,2122.88
65.0,5.2,27.0,Female,Sedentary,Overweight,65.0,25.87478465555221,Overweight,Normal,1.0,1613.52
67.65,5.4,31.0,Female,Moderately Active,Normal,67.65,24.971829207490142,Normal,Heavy,3.0,2153.26
91.95,5.8,27.0,Female,Sedentary,Overweight,91.95,29.42156845471043,Overweight,Very_Heavy,1.0,2074.08
81.0,5.2,38.0,Female,Sedentary,Obese,81.0,32.24396241691891,Obese,Very_Heavy,1.0,1739.52
103.2,5.8,32.0,Female,Sedentary,Obese,103.2,33.021270957325896,Obese,Extreme,1.0,2179.08
67.0,5.2,37.0,Female,Sedentary,Overweight,67.0,26.67093187572305,Overweight,Heavy,1.0,1577.52
73.3,5.2,34.0,Female,Lightly Active,Overweight,73.3,29.178795619261184,Overweight,Heavy,2.0,1914.82
57.0,4.75,38.0,Female,Sedentary,Obese,57.0,27.19303684221404,Overweight,Normal,1.0,1348.65
71.5,5.0,50.5,Female,Lightly Active,Obese,71.5,30.784783791789803,Obese,Heavy,2.0,1724.25
97.0,5.0,34.0,Female,Sedentary,Obese,97.0,41.76397241683372,Obese,Very_Heavy,1.0,1909.8
68.2,5.4,38.0,Female,Moderately Active,Overweight,68.2,25.174852209177054,Overweight,Heavy,3.0,2107.54
61.0,5.2,42.0,Female,Lightly Active,Normal,61.0,24.282490215210537,Normal,Normal,2.0,1690.7
85.0,5.7,29.0,Female,Moderately Active,Overweight,85.0,28.160430453072518,Overweight,Very_Heavy,3.0,2526.27
67.0,5.3,36.0,Female,Sedentary,Overweight,67.0,25.67397643003031,Overweight,Heavy,1.0,1606.38
98.0,5.2,35.0,Female,Lightly Active,Obese,98.0,39.01121378837102,Obese,Very_Heavy,2.0,2247.57
88.0,5.5,26.0,Female,Lightly Active,Obese,88.0,31.31319393951919,Obese,Very_Heavy,2.0,2250.53
78.2,5.1,31.0,Female,Sedentary,Obese,78.2,32.36208360579394,Obese,Heavy,1.0,1725.06
100.2,5.7,32.0,Male,Sedentary,Obese,100.2,33.19617801644549,Obese,Extreme,1.0,2319.42
75.0,5.4,35.0,Female,Sedentary,Overweight,75.0,27.68495477548796,Overweight,Heavy,1.0,1731.24
76.0,5.6,43.0,Female,Lightly Active,Overweight,76.0,26.086007387434275,Overweight,Heavy,2.0,1994.85
72.0,5.4,34.0,Female,Sedentary,Overweight,72.0,26.577556584468443,Overweight,Heavy,1.0,1701.24
63.0,5.5,40.0,Female,Moderately Active,Normal,63.0,22.417400206701238,Normal,Normal,3.0,2040.96
70.0,5.3,37.0,Female,Lightly Active,Overweight,70.0,26.823557464210772,Overweight,Heavy,2.0,1875.02
